Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
316000	1.702285	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	0.2350969	0.7884841	0.876816	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	0.7432909	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	2.949182	0.9286192	-nan	0.04666686	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.03840488	1.407468	0.0420185	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.0412666	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.05368835	0.1589424	0.04231022	-nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0
317000	2.161873	2.161873	2.161873	1.776121	1.776121	2.161873	1.968872	2.129036	2.161873	1.890155	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	1.899151	2.13179	1.865823	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	1.998169	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	1.931463	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	2.161873	1.990294	2.161873	2.161873	2.161873	1.820245	2.152919	-nan	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.1166107	0.3848995	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.1236716	0.3848995	0.3848995	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.07180237	0.1154531	0.07180237	0.07180237	0.07180237	0.07180237	0.1662791	0.204907	-nan	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	2	0
318000	2.460964	1.333865	1.672235	2.460964	2.460964	1.208645	0.12054	1.113474	0.9983284	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	1.118592	0.8320019	1.084222	1.075924	2.460964	2.460964	2.460964	1.042021	2.460964	0.7601123	0.7543903	1.152376	2.460964	2.460964	2.426859	1.083318	1.127455	2.460964	2.149107	1.7321	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	1.599186	2.460964	2.460964	2.460964	1.209422	2.460964	1.917446	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	2.460964	1.902077	1.287097	2.460964	2.460964	2.460964	1.901079	-nan	0.1346506	0.1212786	0.1252931	0.1346506	0.1346506	0.1357116	0.1210869	0.1344325	0.1328849	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.3003604	0.6209302	0.1154401	0.04353771	0.04958938	0.04958938	0.04958938	0.04338958	0.1313767	0.1116884	0.1116221	0.116229	0.1313767	0.1313767	0.1309819	0.1154296	0.1159406	0.1313767	0.1277668	0.05556655	0.1313767	0.1313767	0.1313767	0.1313767	0.1313767	0.1313767	0.1313767	0.1313767	0.1313767	0.1313767	0.1214011	0.04958938	0.04958938	0.04958938	0.06067192	0.1313767	0.6759357	0.7249855	0.7249855	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.1525435	0.1549747	0.1280199	0.1207238	0.1346506	0.1346506	0.1346506	0.689221	-nan	0	1	1	0	0	3	1	2	1	0	0	0	0	0	0	0	8	3	4	1	0	0	0	5	0	1	3	1	0	0	2	2	2	0	1	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	1	2	0
319000	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	1.620084	-nan	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	1.020438	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.186387	0.178944	0.186387	-nan	1	0	1	0	0	1	0	1	1	1	0	2	0	2	0	0	3	9	2	0	0	0	1	0	1	0	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	4	0	0	1	1	0	0	1	0	2	2	2	0	1	0	0	0	0	0	2	2	0
320000	2.893603	3.700288	2.672458	1.786382	3.398425	3.58255	2.790996	1.786382	2.238841	3.700288	3.700288	3.700288	3.700288	3.700288	2.511509	3.700288	2.826119	2.748426	1.951989	1.786382	1.786382	1.786382	3.63633	1.786382	3.700288	3.700288	2.473872	3.700288	3.700288	3.700288	3.700288	3.109495	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	3.700288	2.416124	1.786382	1.786382	1.786382	2.006561	3.700288	3.700288	3.522551	3.700288	3.493926	3.700288	3.700288	3.700288	3.700288	3.700288	2.71338	3.16686	1.786382	1.786382	2.18142	3.700288	3.700288	3.700288	3.078663	3.49724	-nan	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.1252384	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	1.664171	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.0859021	0.8177551	0.0859021	0.0859021	0.0859021	0.0859021	0.9984854	3.822843	-nan	2	0	1	0	1	1	2	0	2	0	0	0	0	0	1	0	2	2	2	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	2	1	2	0	0	0	0	0	1	1	0	1	1	0	0	0	3	1	0
321000	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	2.328054	0.09257088	2.155581	1.607006	0.121327	2.547769	1.24811	3.116647	1.73839	3.116647	3.116647	3.116647	0.5171498	3.116647	3.116647	3.116647	3.116647	3.116647	2.187993	3.116647	3.116647	3.116647	2.098971	0.2621759	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	2.285988	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	3.116647	2.393376	-nan	0.8658043	0.8658043	0.8658043	0.8658043	0.8658043	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.4870103	0.165498	0.4622048	0.3833074	0.1557942	0.9408145	0.3198561	0.5503899	0.3686851	0.5503899	0.5503899	0.5503899	0.2184786	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.4502095	0.5790054	0.5790054	0.5790054	0.4378629	0.1784768	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.5790054	0.5503899	0.5503899	0.5503899	0.5553876	0.5790054	0.5790054	0.4638004	0.5790054	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.6004275	0.7589827	0.8658043	0.8658043	0.8658043	0.8658043	0.8658043	1.113641	-nan	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	3	4	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0
322000	1.886156	2.350218	1.513555	2.304	2.350218	2.350218	1.328936	0.5387736	1.87873	2.350218	2.350218	2.350218	2.350218	1.624008	2.350218	1.928627	0.4151744	1.421716	1.401946	2.350218	2.350218	2.350218	0.3829219	0.5330815	2.350218	2.350218	2.350218	0.8496773	2.350218	2.350218	2.350218	2.350218	1.514276	2.350218	1.874503	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	0.9280582	1.486447	2.350218	0.8964079	1.398398	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	2.350218	1.735446	-nan	0.0883359	0.0883359	0.0883359	0.0883359	0.0883359	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.2280249	0.1284271	0.2659748	0.03331549	0.03331549	0.03331549	0.03331549	0.03331549	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2320895	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.2659748	0.03331549	0.03331549	0.03331549	0.09207804	0.2659748	0.2659748	0.2659748	0.2659748	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.001194201	0.0883359	0.0883359	0.0883359	0.0883359	0.05887452	0.0391579	-nan	2	0	1	1	0	0	1	1	1	0	0	0	0	2	0	1	2	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
323000	0.5890399	3.339998	3.339998	1.900923	3.339998	3.20045	3.339998	3.106876	0.3864729	3.339998	3.339998	0.6416682	3.339998	1.99458	0.3447716	0.5911031	1.212657	1.94431	2.714572	3.339998	3.339998	3.339998	3.339998	2.300224	3.236805	3.339998	2.391833	2.817005	3.339998	3.339998	3.339998	0.790667	3.339998	2.620006	1.631591	1.057906	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	2.057998	0.8468528	3.339998	2.522831	3.339998	3.339998	3.339998	3.339998	2.285316	1.666694	3.339998	1.793783	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	3.339998	1.878919	3.189963	3.339998	3.339998	2.860098	-nan	0.3366603	0.3366603	0.3366603	0.3366603	0.3366603	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.1426896	0.1501467	0.1769258	0.1367295	0.1367295	0.1367295	0.1367295	0.1367295	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.174817	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1769258	0.1367295	0.1367295	0.1367295	0.1584629	0.1769258	0.1769258	0.1769258	0.1769258	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.5199518	0.3366603	0.3366603	0.3366603	0.3366603	0.4358126	0.3000649	-nan	2	0	0	2	0	1	0	3	1	0	0	1	0	2	0	1	7	3	3	0	0	0	0	2	1	0	1	1	0	0	0	2	0	1	3	2	0	0	0	0	0	0	0	0	0	0	4	2	0	2	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	1	1	0	2	5	0
324000	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	1.291719	2.652047	2.652047	2.652047	2.652047	1.254507	2.652047	1.352869	1.858023	1.459942	1.084823	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	1.836994	2.652047	2.652047	2.652047	1.197426	1.084823	1.084823	1.084823	1.084823	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.652047	2.000315	-nan	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.0460789	0.1366553	0.1366553	0.1366553	0.1366553	0.04360122	0.1366553	0.05015052	0.08378584	0.09902272	0.03230293	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.08238563	0.1366553	0.1366553	0.1366553	0.03980051	0.03230293	0.03230293	0.03230293	0.03230293	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.1366553	0.5979479	0.09326028	-nan	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
325000	2.739732	2.739732	2.739732	2.739732	2.739732	0.9938341	0.9938341	2.739732	2.011361	2.739732	2.739732	2.739732	2.739732	2.287178	2.739732	2.739732	2.739732	2.739732	0.9938341	2.739732	2.739732	2.739732	2.739732	0.9938341	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.253845	2.739732	2.739732	2.739732	1.251549	0.9938341	2.169873	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	1.556945	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	2.739732	-nan	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.1413122	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.02843297	0.114278	0.02843297	0.02843297	0.02843297	0.02843297	0.1951738	0.136538	-nan	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0
326000	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	2.257768	-nan	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.3316238	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	0.01926626	1.323973	0.01926626	0.01926626	0.01926626	0.01926626	1.184978	0.9468095	-nan	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
327000	3.243627	2.715108	3.243627	3.243627	3.243627	1.709068	3.243627	1.997912	1.662349	1.834181	1.855468	2.588724	3.243627	3.243627	1.898793	3.243627	1.629985	1.115137	1.826508	3.243627	0.9265031	3.243627	0.9265031	0.9265031	3.243627	1.987292	1.297458	1.537647	3.243627	3.243627	2.078757	3.243627	3.156214	1.65382	1.454645	1.573642	3.243627	3.243627	3.243627	3.243627	3.243627	3.243627	3.243627	3.243627	3.243627	3.243627	2.277201	1.458368	3.243627	3.243627	1.720934	0.9265031	0.9265031	2.444886	1.607509	3.243627	3.243627	3.243627	3.243627	3.243627	2.835233	3.243627	3.243627	3.243627	3.243627	3.243627	3.243627	2.865377	3.243627	3.243627	2.06051	-nan	0.07833229	0.07815941	0.07833229	0.07833229	0.07833229	0.05158113	0.05191379	0.05164374	0.051571	0.05160825	0.05161287	0.05177182	0.05191379	0.05191379	0.05162226	0.05191379	0.08366243	0.02254728	0.008747644	0.1410966	0.1397314	0.1410966	0.1397314	0.1397314	0.008799716	0.008753552	0.008728204	0.008737029	0.008799716	0.008799716	0.008756913	0.008799716	0.008796504	0.008741298	0.008733979	0.1075619	0.008799716	0.008799716	0.008799716	0.008799716	0.008799716	0.008799716	0.008799716	0.008799716	0.008799716	0.008799716	0.008764204	0.1400448	0.1410966	0.1410966	0.0848981	0.008714573	0.008714573	0.008770366	0.008739596	0.05191379	0.05191379	0.05191379	0.05191379	0.05191379	0.05182526	0.05191379	0.05191379	0.05191379	0.05191379	0.07833229	0.07833229	0.07820857	0.07833229	0.05107454	0.01592804	-nan	0	1	0	0	0	1	0	1	1	1	2	1	0	0	1	0	5	3	6	0	1	0	0	0	0	1	1	2	0	0	1	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	4	0
