Iteration	Posterior	Likelihood	Prior	eta	extinction_eic	extinction_key	extinction_nig	extinction_per	HR[1]	HR[2]	is_all_transition_different	is_focal_death_equal	is_red_male_different	is_there_different_birth_regimes	is_there_different_death_regimes	is_transition_equal	lambda_global	lambda_hidden[1]	lambda_hidden[2]	lambda_hidden_sigma	lambda_hidden_unormalized[1]	lambda_hidden_unormalized[2]	lambda_obs[1]	lambda_obs[2]	lambda_obs[3]	lambda_obs[4]	lambda_obs[5]	lambda_obs[6]	lambda_obs[7]	lambda_obs[8]	lambda_obs[9]	lambda_state_dependent[1]	lambda_state_dependent[2]	lambda_state_dependent[3]	lambda_state_dependent[4]	lambda_state_dependent[5]	lambda_state_dependent[6]	lambda_state_dependent[7]	lambda_state_dependent[8]	lambda_state_dependent[9]	lambda_state_dependent[10]	lambda_state_dependent[11]	lambda_state_dependent[12]	lambda_state_dependent[13]	lambda_state_dependent[14]	lambda_state_dependent[15]	lambda_state_dependent[16]	lambda_state_dependent[17]	lambda_state_dependent[18]	mu_global	mu_hidden[1]	mu_hidden[2]	mu_hidden_sigma	mu_hidden_unormalized[1]	mu_hidden_unormalized[2]	mu_m1_weigths[1]	mu_m1_weigths[2]	mu_m1_weigths[3]	mu_m1_weigths[4]	mu_m1_weigths[5]	mu_m1_weigths[6]	mu_obs[1]	mu_obs[2]	mu_obs[3]	mu_obs[4]	mu_obs[5]	mu_obs[6]	mu_obs[7]	mu_obs[8]	mu_obs[9]	mu_obs_prportional[1]	mu_obs_prportional[2]	mu_obs_prportional[3]	mu_obs_prportional[4]	mu_obs_prportional[5]	mu_obs_prportional[6]	mu_obs_prportional[7]	mu_obs_prportional[8]	mu_obs_prportional[9]	mu_prop_model_indicator	mu_proportional_m1[1]	mu_proportional_m1[2]	mu_proportional_m1[3]	mu_proportional_m1[4]	mu_proportional_m1[5]	mu_proportional_m1[6]	mu_proportional_m1[7]	mu_proportional_m1[8]	mu_proportional_m1[9]	mu_proportional_m2[1]	mu_proportional_m2[2]	mu_proportional_m2[3]	mu_proportional_m2[4]	mu_proportional_m2[5]	mu_proportional_m2[6]	mu_proportional_m2[7]	mu_proportional_m2[8]	mu_proportional_m2[9]	mu_state_dependent[1]	mu_state_dependent[2]	mu_state_dependent[3]	mu_state_dependent[4]	mu_state_dependent[5]	mu_state_dependent[6]	mu_state_dependent[7]	mu_state_dependent[8]	mu_state_dependent[9]	mu_state_dependent[10]	mu_state_dependent[11]	mu_state_dependent[12]	mu_state_dependent[13]	mu_state_dependent[14]	mu_state_dependent[15]	mu_state_dependent[16]	mu_state_dependent[17]	mu_state_dependent[18]	r[1][2]	r[1][3]	r[1][4]	r[1][7]	r[2][1]	r[2][3]	r[2][5]	r[2][8]	r[3][1]	r[3][2]	r[3][6]	r[3][9]	r[4][1]	r[4][5]	r[4][6]	r[4][7]	r[5][2]	r[5][4]	r[5][6]	r[5][8]	r[6][3]	r[6][4]	r[6][5]	r[6][9]	r[7][1]	r[7][4]	r[7][8]	r[7][9]	r[8][2]	r[8][5]	r[8][7]	r[8][9]	r[9][3]	r[9][6]	r[9][7]	r[9][8]	root_state_freq[1]	root_state_freq[2]	root_state_freq[3]	root_state_freq[4]	root_state_freq[5]	root_state_freq[6]	root_state_freq[7]	root_state_freq[8]	root_state_freq[9]	root_state_freq[10]	root_state_freq[11]	root_state_freq[12]	root_state_freq[13]	root_state_freq[14]	root_state_freq[15]	root_state_freq[16]	root_state_freq[17]	root_state_freq[18]	sampling_fraction	substitution_of_black_female	substitution_of_black_male	substitution_of_brown_female	substitution_of_brown_male	substitution_of_red_female	substitution_of_red_male	thau_f[1]	thau_f[2]	thau_f[3]	thau_m[1]	thau_m[2]	thau_m[3]	zeta	zeta_model_indicator	zeta_prop_female_m2[1]	zeta_prop_female_m2[2]	zeta_prop_female_m2[3]	zeta_prop_female_m3[1]	zeta_prop_female_m3[2]	zeta_prop_female_m3[3]	zeta_prop_male_m2[1]	zeta_prop_male_m2[2]	zeta_prop_male_m2[3]	zeta_prop_male_m3[1]	zeta_prop_male_m3[2]	zeta_prop_male_m3[3]	zeta_proportional_m2[1]	zeta_proportional_m2[2]	zeta_proportional_m2[3]	zeta_proportional_m2[4]	zeta_proportional_m2[5]	zeta_proportional_m2[6]	zeta_proportional_m3[1]	zeta_proportional_m3[2]
592000	-86.15896	-123.4288	37.26981	0.6035595	0.009163356	0.009163356	0.009163356	0.009163356	0.60356	0.60356	0	1	0	1	1	1	36.89218	0.372318	0.627682	0.3871706	0.770171	1.29841	4.09913	4.09913	4.09913	4.09913	4.09913	4.09913	4.09913	4.09913	4.09913	1.52618	1.52618	1.52618	1.52618	1.52618	1.52618	1.52618	1.52618	1.52618	2.57295	2.57295	2.57295	2.57295	2.57295	2.57295	2.57295	2.57295	2.57295	0.6228426	0.102387	0.897613	1.609352	0.337736	2.96089	0.125005	0.0502838	0.361967	0.379697	0.0241985	0.0588486	0.00916336	0.0778586	0.0313189	0.225448	0.00916336	0.00916336	0.236491	0.0150719	0.00916336	0.0147122	0.125005	0.0502838	0.361967	0.0147122	0.0147122	0.379697	0.0241985	0.0147122	1	0.0147122	0.125005	0.0502838	0.361967	0.0147122	0.0147122	0.379697	0.0241985	0.0147122	0.0548167	0.016879	0.123501	0.0108545	0.375887	0.0874249	0.0440272	0.129315	0.157294	0.000938206	0.00797169	0.00320664	0.0230829	0.000938206	0.000938206	0.0242136	0.00154316	0.000938206	0.00822515	0.0698869	0.0281123	0.202366	0.00822515	0.00822515	0.212278	0.0135287	0.00822515	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.0366536	0.0433352	0.0932674	0.0887695	0.107711	0.0629328	0.051723	0.11518	0.135653	0.00657606	0.0520288	0.00280867	0.0638044	0.0060736	0.0406622	0.000498598	0.0734606	0.0188611	0.4485067	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.08921681	0.0892168	0.0892168	0.0892168	0.0892168	0.0892168	0.0892168	0.5353009	1	0.37742	0.00490332	0.363567	0.0814542	0.0814542	0.0814542	0.191812	0.0484763	0.0138221	0.0814542	0.0814542	0.592729	0.191812	0.0484763	0.0138221	0.37742	0.00490332	0.363567	0.407271	0.592729
593000	-83.08802	-124.9437	41.85572	0.3278147	1.572145	0.4076056	0.4543608	0.4306281	0.327815	0.327815	1	0	0	1	1	0	27.29648	0.250297	0.749703	0.8132299	0.577807	1.73068	3.03294	3.03294	3.03294	3.03294	3.03294	3.03294	3.03294	3.03294	3.03294	0.759136	0.759136	0.759136	0.759136	0.759136	0.759136	0.759136	0.759136	0.759136	2.27381	2.27381	2.27381	2.27381	2.27381	2.27381	2.27381	2.27381	2.27381	6.478626	0.320525	0.679475	0.5569842	0.686822	1.45598	0.0629328	0.424533	0.042926	0.283593	0.0859919	0.100022	0.430628	0.0188276	0.915795	0.36444	1.57214	0.454361	0.419902	1.89492	0.407606	0.066469	0.00290611	0.141356	0.0562527	0.242666	0.0701323	0.0648134	0.292488	0.0629154	2	0.0250056	0.0629328	0.424533	0.042926	0.0250056	0.0250056	0.283593	0.0859919	0.0250056	0.066469	0.00290611	0.141356	0.0562527	0.242666	0.0701323	0.0648134	0.292488	0.0629154	0.138027	0.00603472	0.293535	0.116812	0.503912	0.145634	0.134589	0.60737	0.130648	0.292601	0.0127929	0.62226	0.247628	1.06823	0.308727	0.285313	1.28755	0.276958	0.02277765	0.02277765	0.001961187	0.001961187	0.06228553	0.06228553	0.001961187	0.001961187	0.07546955	0.07546955	0.001961187	0.001961187	0.07637704	0.02277765	0.02277765	0.07637704	0.07637704	0.06228553	0.06228553	0.07637704	0.07637704	0.07546955	0.07546955	0.07637704	0.009435197	0.009435197	0.02277765	0.02277765	0.009435197	0.009435197	0.06228553	0.06228553	0.009435197	0.009435197	0.07546955	0.07546955	0.0474962	0.0339798	0.026435	0.0593689	0.111868	0.125966	0.0097466	0.010144	0.0280575	0.02369	0.224476	0.00211363	0.020402	0.0590313	0.021164	0.018931	0.0869364	0.0901939	0.4700658	0.07637704	0.06228553	0.001961187	0.02277765	0.009435197	0.07546955	0.00196119	0.076377	0.0094352	0.0227776	0.0622855	0.0754696	0.2483062	2	0.00789826	0.307592	0.0379982	0.0512957	0.0512957	0.0512957	0.0917321	0.250842	0.303937	0.0512957	0.0512957	0.743521	0.0917321	0.250842	0.303937	0.00789826	0.307592	0.0379982	0.256479	0.743521
594000	-87.37021	-126.1142	38.74396	0.9123345	0.2638914	0.5782434	1.925217	1.637113	0.912334	0.912334	0	0	0	0	0	1	43.7502	0.5	0.5	0	1	1	4.86113	4.86113	4.86113	4.86113	4.86113	4.86113	4.86113	4.86113	4.86113	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	2.43057	9.380976	0.5	0.5	0	1	1	0.032509	0.172437	0.0874302	0.0540679	0.451139	0.202417	1.63711	0.212763	0.195945	0.227697	0.263891	1.92522	2.89829	1.44182	0.578243	0.174514	0.0226803	0.0208875	0.0242723	0.0281305	0.205226	0.308954	0.153696	0.06164	2	0.0506043	0.032509	0.172437	0.0874302	0.0506043	0.0506043	0.0540679	0.451139	0.0506043	0.174514	0.0226803	0.0208875	0.0242723	0.0281305	0.205226	0.308954	0.153696	0.06164	0.818557	0.106381	0.0979727	0.113849	0.131946	0.962608	1.44914	0.72091	0.289122	0.818557	0.106381	0.0979727	0.113849	0.131946	0.962608	1.44914	0.72091	0.289122	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.0504979	0.0126744	0.011518	0.0175947	0.0430291	0.0550734	0.0229859	0.000903139	0.0274514	0.18901	0.0463464	0.00122416	0.272064	0.0591952	0.0251836	0.0413953	0.117452	0.00640085	0.3493451	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.07238781	0.0723878	0.0723878	0.0723878	0.0723878	0.0723878	0.0723878	0.4343269	1	0.142408	0.327113	0.0839707	0.165268	0.165268	0.165268	0.381592	0.0611656	0.00375174	0.165268	0.165268	0.173658	0.381592	0.0611656	0.00375174	0.142408	0.327113	0.0839707	0.826342	0.173658
595000	-80.99498	-120.9817	39.9867	1.135518	0.1098882	0.1098882	0.1098882	0.1098882	1.13552	1.13552	0	1	1	1	1	0	34.19529	0.244979	0.755021	0.8343884	0.56962	1.75556	3.79948	3.79948	3.79948	3.79948	3.79948	3.79948	3.79948	3.79948	3.79948	0.930792	0.930792	0.930792	0.930792	0.930792	0.930792	0.930792	0.930792	0.930792	2.86868	2.86868	2.86868	2.86868	2.86868	2.86868	2.86868	2.86868	2.86868	17.89997	0.437113	0.562887	0.1874654	0.881224	1.13479	0.0925542	0.0460025	0.37897	0.381893	0.0760237	0.0245561	0.109888	1.65672	0.823444	6.78356	0.109888	0.109888	6.83587	1.36082	0.109888	0.00613902	0.0925542	0.0460025	0.37897	0.00613902	0.00613902	0.381893	0.0760237	0.00613902	1	0.00613902	0.0925542	0.0460025	0.37897	0.00613902	0.00613902	0.381893	0.0760237	0.00613902	0.0157037	0.259937	0.261162	0.142073	0.172374	0.0509783	0.0293988	0.00617496	0.0621977	0.0480336	0.724173	0.359938	2.96518	0.0480336	0.0480336	2.98805	0.594833	0.0480336	0.0618546	0.932545	0.463506	3.81838	0.0618546	0.0618546	3.84782	0.765989	0.0618546	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.175479	0.175479	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.175479	0.175479	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.175479	0.175479	0.033608	0.0795443	0.0181783	0.0286127	0.186356	0.0194193	0.013384	0.000997197	0.126878	0.00199296	0.0123314	0.0175784	0.0345867	0.0438065	0.16973	0.0182766	0.00937572	0.185344	0.4057352	0.01101254	0.01101254	0.01101254	0.01101254	0.01101254	0.175479	0.0110125	0.0110125	0.0110125	0.0110125	0.0110125	0.175479	0.2305417	3	0.01064	0.366379	0.235514	0.0477681	0.0477681	0.0477681	0.0961234	0.202473	0.0888697	0.0477681	0.0477681	0.76116	0.0961234	0.202473	0.0888697	0.01064	0.366379	0.235514	0.23884	0.76116
596000	-83.76459	-126.3221	42.55755	0.750774	0.2189827	0.2189827	0.2189827	0.2189827	0.750774	0.750774	0	1	1	1	1	0	21.47759	0.164339	0.835661	1.205571	0.443461	2.25499	2.3864	2.3864	2.3864	2.3864	2.3864	2.3864	2.3864	2.3864	2.3864	0.392179	0.392179	0.392179	0.392179	0.392179	0.392179	0.392179	0.392179	0.392179	1.99422	1.99422	1.99422	1.99422	1.99422	1.99422	1.99422	1.99422	1.99422	8.380116	0.470235	0.529765	0.08836326	0.942141	1.06141	0.449245	0.024204	0.0175476	0.31387	0.0906083	0.104525	0.218983	3.76473	0.202833	0.147051	0.218983	0.218983	2.63027	0.759308	0.218983	0.0261312	0.449245	0.024204	0.0175476	0.0261312	0.0261312	0.31387	0.0906083	0.0261312	1	0.0261312	0.449245	0.024204	0.0175476	0.0261312	0.0261312	0.31387	0.0906083	0.0261312	0.167293	0.0505536	0.14614	0.138939	0.0460146	0.300438	0.0651684	0.002864	0.0825894	0.102973	1.77031	0.095379	0.0691484	0.102973	0.102973	1.23684	0.357053	0.102973	0.116009	1.99442	0.107454	0.0779022	0.116009	0.116009	1.39342	0.402255	0.116009	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.007413292	0.007413292	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.007413292	0.007413292	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.007413292	0.007413292	0.0329133	0.032095	0.151678	0.106558	0.0209506	0.11909	0.0869793	0.000713503	0.0415632	0.0968396	0.0149371	0.0166779	0.0494999	0.127826	0.0187279	0.054654	0.0191874	0.00910958	0.5613996	0.03611483	0.03611483	0.03611483	0.03611483	0.03611483	0.007413292	0.0361148	0.0361148	0.0361148	0.0361148	0.0361148	0.00741329	0.1879874	3	0.0487662	0.108717	0.0629258	0.192113	0.192113	0.192113	0.260992	0.231642	0.286957	0.192113	0.192113	0.039435	0.260992	0.231642	0.286957	0.0487662	0.108717	0.0629258	0.960565	0.039435
597000	-80.09255	-123.5211	43.42853	0.2323415	0.07396616	0.1801536	0.2170071	0.2526016	0.232342	0.232342	1	0	0	1	0	0	28.36037	0.387795	0.612205	0.3384707	0.795889	1.25646	3.15115	3.15115	3.15115	3.15115	3.15115	3.15115	3.15115	3.15115	3.15115	1.222	1.222	1.222	1.222	1.222	1.222	1.222	1.222	1.222	1.92915	1.92915	1.92915	1.92915	1.92915	1.92915	1.92915	1.92915	1.92915	1.756968	0.5	0.5	0	1	1	0.140064	0.392791	0.028211	0.231615	0.179257	0.0280618	0.252602	0.175998	0.144518	0.203351	0.0739662	0.217007	0.304827	0.204545	0.180154	0.143771	0.100171	0.0822544	0.11574	0.0420988	0.123512	0.173496	0.116419	0.102537	2	0.00701545	0.140064	0.392791	0.028211	0.00701545	0.00701545	0.231615	0.179257	0.00701545	0.143771	0.100171	0.0822544	0.11574	0.0420988	0.123512	0.173496	0.116419	0.102537	0.126301	0.087999	0.0722591	0.101675	0.0369831	0.108504	0.152413	0.102273	0.0900768	0.126301	0.087999	0.0722591	0.101675	0.0369831	0.108504	0.152413	0.102273	0.0900768	0.01753559	0.01753559	0.01125911	0.01125911	0.01364407	0.01364407	0.01125911	0.01125911	0.09187725	0.09187725	0.01125911	0.01125911	0.020596	0.01753559	0.01753559	0.020596	0.020596	0.01364407	0.01364407	0.020596	0.020596	0.09187725	0.09187725	0.020596	0.1046787	0.1046787	0.01753559	0.01753559	0.1046787	0.1046787	0.01364407	0.01364407	0.1046787	0.1046787	0.09187725	0.09187725	0.013447	0.017321	0.0470967	0.0598325	0.112848	0.0761791	0.0111533	0.000937361	0.0390202	0.139797	0.0624807	0.050021	0.129205	0.0762878	0.115869	0.00391865	0.0326178	0.0119677	0.521922	0.020596	0.01364407	0.01125911	0.01753559	0.1046787	0.09187725	0.0112591	0.020596	0.104679	0.0175356	0.0136441	0.0918773	0.2595907	2	0.0433725	0.0793403	0.403245	0.191611	0.191611	0.191611	0.0675509	0.0525599	0.353931	0.191611	0.191611	0.0419438	0.0675509	0.0525599	0.353931	0.0433725	0.0793403	0.403245	0.958056	0.0419438
598000	-79.38006	-123.0512	43.67114	0.2749801	0.02501166	0.02501166	0.02501166	0.02501166	0.27498	0.27498	0	1	1	1	1	0	28.80007	0.377548	0.622452	0.3706272	0.778813	1.28401	3.20001	3.20001	3.20001	3.20001	3.20001	3.20001	3.20001	3.20001	3.20001	1.20816	1.20816	1.20816	1.20816	1.20816	1.20816	1.20816	1.20816	1.20816	1.99185	1.99185	1.99185	1.99185	1.99185	1.99185	1.99185	1.99185	1.99185	6.183085	0.487567	0.512433	0.03687316	0.975436	1.02518	0.448007	0.0502265	0.00247071	0.0131351	0.46998	0.0161807	0.0250117	2.77007	0.310554	0.0152766	0.0250117	0.0250117	0.0812152	2.90592	0.0250117	0.00404517	0.448007	0.0502265	0.00247071	0.00404517	0.00404517	0.0131351	0.46998	0.00404517	1	0.00404517	0.448007	0.0502265	0.00247071	0.00404517	0.00404517	0.0131351	0.46998	0.00404517	0.192828	0.108096	0.0505815	0.000411227	0.313633	0.133667	0.00586694	0.0990172	0.0958991	0.0121949	1.35059	0.151416	0.00744837	0.0121949	0.0121949	0.0395979	1.41683	0.0121949	0.0128168	1.41947	0.159138	0.00782823	0.0128168	0.0128168	0.0416173	1.48909	0.0128168	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.1202055	0.1202055	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.1202055	0.1202055	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.1202055	0.1202055	0.00856111	0.0598458	0.0125158	0.00595718	0.0748003	0.213519	0.068168	0.000596774	0.0141779	0.0185324	0.0102454	0.242041	0.00565453	0.0362746	0.0125529	0.152274	0.00480945	0.0594734	0.4754999	0.02073084	0.02073084	0.02073084	0.02073084	0.02073084	0.1202055	0.0207308	0.0207308	0.0207308	0.0207308	0.0207308	0.120205	0.2238597	3	0.188959	0.251161	0.0238797	0.0926064	0.0926064	0.0926064	0.43956	0.083027	0.0134125	0.0926064	0.0926064	0.536968	0.43956	0.083027	0.0134125	0.188959	0.251161	0.0238797	0.463032	0.536968
599000	-82.62674	-121.8174	39.19071	0.1656463	0.5522489	0.5522489	0.5522489	0.5522489	0.165646	0.165646	0	1	1	0	1	0	38.09426	0.5	0.5	0	1	1	4.2327	4.2327	4.2327	4.2327	4.2327	4.2327	4.2327	4.2327	4.2327	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	2.11635	17.94978	0.440696	0.559304	0.1766791	0.887658	1.12656	0.0733322	0.0522319	0.096807	0.411506	0.243058	0.123065	0.552249	1.3163	0.937551	1.73766	0.552249	0.552249	7.38644	4.36283	0.552249	0.0307663	0.0733322	0.0522319	0.096807	0.0307663	0.0307663	0.411506	0.243058	0.0307663	1	0.0307663	0.0733322	0.0522319	0.096807	0.0307663	0.0307663	0.411506	0.243058	0.0307663	0.115665	0.196113	0.153687	0.0773735	0.0887882	0.122829	0.152344	0.0858139	0.00738606	0.243374	0.580087	0.413175	0.765782	0.243374	0.243374	3.25518	1.92268	0.243374	0.308875	0.73621	0.524376	0.971882	0.308875	0.308875	4.13126	2.44015	0.308875	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.1874341	0.1874341	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.1874341	0.1874341	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.1874341	0.1874341	0.0332152	0.14304	0.0581563	0.0656911	0.0107301	0.0337161	0.0462289	0.125918	0.0300015	0.015538	0.0634413	0.0097226	0.0063493	0.0475263	0.247491	0.0464959	0.00998194	0.00675633	0.4322677	0.05417689	0.05417689	0.05417689	0.05417689	0.05417689	0.1874341	0.0541769	0.0541769	0.0541769	0.0541769	0.0541769	0.187434	0.4583185	3	0.147052	0.00329803	0.159971	0.118208	0.118208	0.118208	0.0981071	0.299852	0.29172	0.118208	0.118208	0.40896	0.0981071	0.299852	0.29172	0.147052	0.00329803	0.159971	0.59104	0.40896
600000	-83.73497	-123.5777	39.84278	1.430726	0.09388211	0.09388211	0.09388211	0.09388211	1.43073	1.43073	0	1	1	1	0	0	34.90719	0.480275	0.519725	0.05851916	0.961298	1.04026	3.87858	3.87858	3.87858	3.87858	3.87858	3.87858	3.87858	3.87858	3.87858	1.86278	1.86278	1.86278	1.86278	1.86278	1.86278	1.86278	1.86278	1.86278	2.01579	2.01579	2.01579	2.01579	2.01579	2.01579	2.01579	2.01579	2.01579	4.305028	0.5	0.5	0	1	1	0.0467445	0.0336826	0.155154	0.415601	0.261588	0.0872302	0.0938821	0.201237	0.145005	0.667942	0.0938821	0.0938821	1.78917	1.12614	0.0938821	0.0218076	0.0467445	0.0336826	0.155154	0.0218076	0.0218076	0.415601	0.261588	0.0218076	1	0.0218076	0.0467445	0.0336826	0.155154	0.0218076	0.0218076	0.415601	0.261588	0.0218076	0.0151385	0.167584	0.0561838	0.0535577	0.38252	0.178801	0.134501	0.00891944	0.00279408	0.0469411	0.100618	0.0725023	0.333971	0.0469411	0.0469411	0.894586	0.563072	0.0469411	0.0469411	0.100618	0.0725023	0.333971	0.0469411	0.0469411	0.894586	0.563072	0.0469411	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.08505878	0.08505878	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.08505878	0.08505878	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.08505878	0.08505878	0.0696406	0.110196	0.042986	0.0337847	0.0242024	0.0599359	0.0252048	0.187961	0.0458232	0.00253715	0.107988	0.01485	0.0215974	0.0779674	0.100675	0.0451911	0.0196824	0.00977785	0.6104072	0.07399573	0.07399573	0.07399573	0.07399573	0.07399573	0.08505878	0.0739957	0.0739957	0.0739957	0.0739957	0.0739957	0.0850588	0.4550374	3	0.3574	0.0246124	0.0377801	0.162615	0.162615	0.162615	0.13289	0.0944324	0.352885	0.162615	0.162615	0.186927	0.13289	0.0944324	0.352885	0.3574	0.0246124	0.0377801	0.813073	0.186927
601000	-81.87689	-120.4757	38.59885	1.086292	0.2800213	0.2800213	0.2800213	0.2800213	1.08629	1.08629	0	1	1	1	0	0	34.58554	0.131669	0.868331	1.398306	0.389402	2.56804	3.84284	3.84284	3.84284	3.84284	3.84284	3.84284	3.84284	3.84284	3.84284	0.505981	0.505981	0.505981	0.505981	0.505981	0.505981	0.505981	0.505981	0.505981	3.33686	3.33686	3.33686	3.33686	3.33686	3.33686	3.33686	3.33686	3.33686	5.776402	0.5	0.5	0	1	1	0.187403	0.215028	0.0276998	0.257431	0.118531	0.193907	0.280021	1.08251	1.24209	0.160005	0.280021	0.280021	1.48703	0.684681	0.280021	0.0484768	0.187403	0.215028	0.0276998	0.0484768	0.0484768	0.257431	0.118531	0.0484768	1	0.0484768	0.187403	0.215028	0.0276998	0.0484768	0.0484768	0.257431	0.118531	0.0484768	0.0932559	0.107913	0.00427177	0.080067	0.261478	0.0516073	0.0637703	0.0301974	0.30744	0.140011	0.541257	0.621045	0.0800026	0.140011	0.140011	0.743514	0.34234	0.140011	0.140011	0.541257	0.621045	0.0800026	0.140011	0.140011	0.743514	0.34234	0.140011	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.1743642	0.1743642	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.1743642	0.1743642	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.1743642	0.1743642	0.180556	0.0307046	0.0190108	0.0357252	0.043782	0.0169254	0.0199616	0.0952051	0.0780399	0.0132541	0.0201424	0.105244	0.0358897	0.00703737	0.120262	0.0957296	0.0469705	0.0355599	0.3595417	0.03998527	0.03998527	0.03998527	0.03998527	0.03998527	0.1743642	0.0399853	0.0399853	0.0399853	0.0399853	0.0399853	0.174364	0.3742905	3	0.0601324	0.245956	0.279593	0.106829	0.106829	0.106829	0.109478	0.0516152	0.253225	0.106829	0.106829	0.465853	0.109478	0.0516152	0.253225	0.0601324	0.245956	0.279593	0.534147	0.465853
