Iteration	end_1	end_2	end_3	end_4	end_5	end_6	end_7	end_8	end_9	end_10	end_11	end_12	end_13	end_14	end_15	end_16	end_17	end_18	end_19	end_20	end_21	end_22	end_23	end_24	end_25	end_26	end_27	end_28	end_29	end_30	end_31	end_32	end_33	end_34	end_35	end_36	end_37	end_38	end_39	end_40	end_41	end_42	end_43	end_44	end_45	end_46	end_47	end_48	end_49	end_50	end_51	end_52	end_53	end_54	end_55	end_56	end_57	end_58	end_59	end_60	end_61	end_62	end_63	end_64	end_65	end_66	end_67	end_68	end_69	end_70	end_71	end_72	end_73
449000	9	9	9	9	9	9	17	17	8	8	17	17	17	17	17	17	17	4	3	14	13	13	13	13	13	14	5	14	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	5	14	14	14	14	13	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	2	14
450000	0	0	0	9	0	0	8	17	8	17	17	17	17	17	17	17	17	4	0	5	13	13	13	13	13	5	5	5	14	14	14	5	5	5	5	5	13	14	14	14	14	14	14	14	14	14	14	13	13	13	13	4	13	13	13	13	17	17	17	17	17	8	17	17	17	17	9	9	9	9	9	10	13
451000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	8	17	17	4	9	5	4	4	4	4	13	14	14	5	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
452000	0	9	9	9	9	9	17	17	17	17	8	17	17	17	8	17	17	4	12	5	13	13	13	4	4	14	14	14	5	14	14	14	14	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	12
453000	0	0	0	9	9	9	8	8	17	17	17	8	17	17	17	17	17	4	12	5	13	13	13	13	13	14	14	14	5	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	14	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
454000	0	9	9	9	9	9	17	17	17	8	17	8	17	17	8	17	17	4	12	5	13	13	13	13	13	5	5	14	5	14	14	14	14	14	14	14	4	14	14	14	14	14	14	5	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	8	8	17	17	17	17	9	9	9	9	9	17	14
455000	0	0	9	0	9	0	8	8	8	17	17	17	17	8	17	17	17	4	12	5	4	4	13	13	13	5	5	14	14	14	14	5	5	5	5	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
456000	0	0	0	0	9	9	17	17	8	8	8	17	17	17	17	17	17	13	3	5	13	13	13	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	0	0	0	0	17	8
457000	9	0	9	9	9	9	17	17	8	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
458000	0	9	9	0	0	9	8	8	17	8	8	17	8	8	17	17	17	4	12	5	4	4	4	4	13	14	5	14	5	5	5	5	14	5	5	5	13	5	5	5	5	5	5	14	5	5	5	5	4	4	4	13	5	5	14	5	17	17	8	8	8	8	8	8	8	8	9	0	0	9	0	11	5
459000	9	0	9	0	9	9	17	17	17	17	17	17	8	17	17	17	17	13	9	5	13	13	13	4	4	5	14	5	14	5	14	5	14	5	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	4	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
460000	9	9	0	9	0	9	17	17	8	17	17	17	17	17	8	17	17	4	12	14	13	13	13	13	13	14	14	5	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
461000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	13	3	5	13	4	13	13	13	14	14	14	5	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	8
462000	9	0	9	9	9	0	17	17	17	17	17	17	17	17	17	8	17	13	12	5	4	13	4	13	4	14	14	14	5	14	14	5	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	5	5	5	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
463000	9	9	9	9	0	0	17	17	17	17	17	17	17	8	17	17	17	4	3	5	13	13	13	13	13	5	14	14	5	14	14	14	14	14	5	14	13	14	14	14	14	14	14	5	14	14	14	12	13	13	13	13	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	15
464000	0	0	9	9	0	9	17	8	17	8	17	17	17	17	8	8	17	13	3	5	13	13	13	13	13	14	5	5	14	14	14	5	5	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
465000	0	9	9	0	0	9	8	8	8	8	8	17	17	17	8	17	8	13	15	5	4	4	13	4	4	14	14	14	14	14	5	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	4	13	13	14	14	5	5	8	8	17	8	8	8	8	17	17	17	9	9	9	9	9	14	5
466000	9	9	9	9	9	9	8	17	17	17	17	17	17	17	17	17	17	13	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	14	5
467000	9	0	9	9	9	9	17	17	8	17	17	17	17	17	8	17	17	4	9	5	13	13	4	13	13	14	14	14	14	14	14	14	14	5	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
468000	9	9	9	9	9	9	17	8	8	17	17	17	17	17	17	17	17	13	3	5	13	13	13	4	13	14	14	14	14	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	14	14
469000	9	9	9	9	0	0	17	17	17	8	17	17	17	17	17	8	17	4	12	14	13	13	13	13	13	14	14	14	14	14	14	14	5	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	0	9	9	9	9	14	14
470000	0	9	0	0	9	0	17	8	17	8	8	17	17	17	17	17	8	13	3	5	4	13	4	13	13	14	5	14	14	5	14	5	14	14	5	5	13	14	14	14	14	14	14	14	14	14	14	14	13	4	4	13	14	14	5	14	8	17	8	17	17	17	17	17	17	17	9	9	9	9	9	17	14
471000	9	9	0	9	9	9	17	17	8	17	17	17	17	17	8	17	17	13	3	14	13	13	13	4	4	14	14	14	14	5	5	14	14	14	14	14	4	14	14	14	5	14	14	14	14	14	14	14	4	13	13	13	14	14	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	12
472000	0	0	0	9	0	9	17	8	17	8	17	17	8	8	8	17	17	13	3	5	4	4	4	4	13	5	5	5	5	14	14	5	5	5	5	14	4	5	5	5	14	5	5	5	5	5	5	5	13	4	4	13	5	5	14	14	17	17	8	17	17	17	17	17	17	17	0	0	0	9	9	17	14
473000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
474000	9	9	9	9	9	9	17	17	17	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	14	14	5	5	5	14	14	14	14	5	14	13	5	14	14	14	14	5	14	5	5	5	5	4	4	4	5	5	5	5	5	8	8	8	8	8	8	8	17	17	17	9	9	9	9	9	11	11
475000	0	9	9	9	0	0	8	8	8	8	17	17	17	17	8	17	17	4	3	5	13	13	13	13	13	5	14	14	14	14	14	5	5	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
476000	9	9	9	9	0	0	8	8	8	8	17	17	8	8	8	8	8	4	0	5	13	13	13	4	4	14	14	5	5	5	5	5	14	5	5	5	4	5	5	5	5	5	5	14	5	5	5	5	4	13	13	4	5	5	5	5	8	8	8	8	17	8	8	8	8	8	0	9	9	0	0	8	5
477000	9	9	9	9	9	9	17	8	17	17	17	17	8	17	17	17	17	4	12	5	13	13	13	13	13	14	14	14	14	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
478000	9	9	9	0	9	9	17	8	8	17	17	17	17	8	17	8	8	13	12	14	13	13	13	4	13	14	14	14	14	14	14	5	14	14	5	5	13	5	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	14	8	17	17	17	17	17	17	8	17	17	9	9	9	9	9	11	14
479000	9	0	9	0	9	9	17	17	8	17	17	17	17	17	8	17	17	4	3	14	13	13	4	4	13	14	14	5	5	14	14	14	5	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	5	5	5	14	17	17	17	17	17	17	17	17	17	17	0	9	9	9	9	17	5
480000	9	9	9	0	0	9	17	8	17	8	8	17	8	8	17	17	17	4	3	14	13	13	13	13	4	5	5	5	5	5	5	5	5	14	5	5	4	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	17	5
481000	9	9	9	9	0	9	8	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	4	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	14	4
482000	9	0	9	0	9	0	8	17	17	17	8	17	8	8	17	17	17	13	3	14	4	4	4	4	4	14	5	14	5	14	14	5	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	5	5	14	14	17	17	8	17	17	17	17	8	8	17	9	9	9	9	9	17	14
483000	9	9	0	0	9	0	17	17	17	17	17	8	17	8	8	17	17	4	3	5	13	4	4	13	13	14	5	5	14	14	14	5	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	2	14
484000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	4	4	4	4	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
485000	9	9	9	0	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	14	14	14	14	5	5	14	14	14	14	14	13	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
486000	0	9	9	0	9	9	17	17	17	17	17	17	17	17	17	8	17	13	12	5	4	4	4	13	4	5	14	14	14	5	5	14	5	14	14	14	13	14	14	14	5	14	14	5	14	14	14	14	13	4	4	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	0	9	9	9	11	14
487000	9	9	9	9	9	9	17	17	17	8	17	17	17	17	17	17	17	4	3	14	13	13	13	13	13	14	14	5	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
488000	0	9	9	9	9	9	17	17	17	17	8	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	14	14	5	14	14	5	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	8
489000	9	0	9	0	9	9	8	8	8	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	13	5	14	14	14	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	13
490000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	13	3	14	4	4	4	4	13	5	14	5	5	5	5	5	5	5	14	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
491000	9	9	9	9	0	9	8	8	8	8	8	8	8	8	8	8	8	4	12	5	4	4	4	13	13	14	14	14	14	14	14	14	14	5	5	5	13	14	14	14	14	14	14	14	14	14	14	14	13	4	4	13	5	5	5	14	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	8	17
492000	9	9	9	9	9	9	17	17	8	17	17	17	17	8	17	17	8	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	11
493000	9	9	9	9	9	9	17	8	8	17	17	17	8	8	17	17	17	13	12	14	4	13	13	13	4	5	14	14	14	14	14	14	5	14	5	14	13	14	5	14	14	14	14	5	14	14	14	14	13	13	13	13	14	14	14	5	17	17	8	17	17	17	17	17	17	17	0	9	9	9	9	11	5
494000	9	9	9	9	0	9	17	17	8	17	17	8	17	8	17	17	17	4	3	14	13	13	4	4	4	14	14	5	14	14	14	14	14	5	5	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	12	12
495000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
496000	9	9	9	9	0	9	17	17	8	17	17	17	17	17	17	17	17	13	3	14	13	13	4	13	13	5	5	14	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	5	14	14	14	5	13	13	13	13	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	5
497000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	12	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
498000	0	0	0	0	9	9	8	8	17	8	8	8	17	17	17	17	17	4	15	14	13	13	13	4	4	5	5	5	5	5	5	5	5	5	14	5	4	5	5	5	5	5	5	5	5	5	5	5	4	13	13	4	14	14	14	14	17	17	17	17	8	8	8	8	8	8	9	0	0	0	0	2	5
499000	9	9	0	0	9	9	17	17	17	17	8	8	17	17	17	8	8	13	12	14	4	4	4	13	13	5	5	14	14	14	14	14	14	14	5	5	13	14	14	14	14	14	14	5	14	14	14	14	13	4	4	4	14	14	5	5	8	17	17	17	8	8	17	17	17	17	9	0	0	0	0	17	5
500000	0	0	0	0	0	9	8	17	17	17	17	8	17	17	17	17	17	13	12	5	4	4	4	13	4	5	5	14	14	14	14	14	5	14	5	5	4	5	14	14	14	14	5	5	5	5	5	5	4	4	4	13	4	4	4	4	17	17	17	17	17	17	17	17	17	17	0	0	0	0	0	6	4
501000	9	9	9	9	9	0	8	8	8	8	8	8	8	17	8	8	17	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	5	5	17	17	17	17	8	8	17	17	17	17	9	9	9	9	9	17	5
502000	9	9	0	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	13	13	13	14	14	5	14	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
503000	9	9	9	9	0	9	8	17	17	17	17	17	17	17	17	17	8	4	12	5	4	4	4	13	13	5	5	14	14	14	14	14	5	5	14	14	13	14	14	14	14	14	14	5	14	14	14	14	13	4	4	14	5	5	5	5	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	17	5
504000	9	0	0	9	9	9	17	17	17	17	8	8	17	17	8	17	17	13	3	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
505000	9	9	0	9	9	9	17	17	17	17	17	17	17	17	17	8	8	4	9	5	4	4	4	4	4	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	5	5	5	11	11	8	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
506000	0	9	0	9	9	0	8	17	8	17	8	17	17	8	8	8	17	4	3	14	13	13	13	4	13	14	5	5	14	14	5	14	14	14	14	14	4	14	14	14	5	14	14	14	14	14	14	14	13	13	13	13	14	14	14	5	17	17	8	17	17	17	17	8	8	8	9	9	9	9	9	17	5
507000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	13	3	14	4	4	4	4	13	5	5	5	5	5	5	5	5	5	5	5	13	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
508000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	8	17	17	4	3	5	13	13	13	13	13	14	14	14	14	14	14	14	5	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
509000	9	9	9	9	9	9	17	17	8	17	17	17	17	17	17	17	17	13	6	14	13	13	13	13	13	14	14	14	14	14	5	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	15	14
510000	9	9	9	0	9	0	17	17	17	8	17	17	17	17	17	8	8	4	3	14	13	13	13	13	13	14	5	14	14	14	14	14	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	8	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	2
511000	0	9	9	0	9	9	8	8	17	17	17	17	8	17	17	17	17	4	12	5	13	13	4	4	13	14	14	5	14	5	14	14	5	5	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	11	14
512000	0	0	0	0	0	0	8	8	8	8	8	8	8	17	8	8	8	4	12	5	13	13	13	4	4	14	5	5	14	14	14	5	5	5	14	14	4	5	5	5	5	5	14	5	5	5	5	5	4	13	13	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
513000	9	9	9	9	0	0	8	17	17	8	17	8	17	17	8	17	17	13	15	5	13	13	13	13	13	14	14	14	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	17	17	17	17	17	17	17	17	17	17	17	17	0	9	9	9	9	17	17
514000	9	9	9	9	9	9	17	17	8	17	17	17	17	17	17	17	17	4	12	5	13	13	13	13	13	14	14	14	14	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	14	14
515000	0	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	14	14	14	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	12	12	12	12	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	9	12
516000	0	0	0	0	0	0	8	8	17	8	8	8	8	8	8	8	8	13	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	1
517000	9	9	9	9	0	9	17	17	17	17	17	17	17	17	17	17	17	4	3	5	13	13	4	4	13	14	14	14	5	14	14	14	14	14	14	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
518000	9	9	9	0	9	9	17	17	17	17	17	17	17	17	17	17	17	13	15	5	4	4	4	4	4	5	5	14	5	5	5	5	5	5	5	5	13	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
519000	0	0	9	9	9	9	8	8	8	8	8	17	8	8	8	8	8	4	3	5	13	13	13	4	13	5	5	5	5	5	5	14	5	14	5	14	4	5	5	5	5	5	5	5	5	5	5	5	4	13	13	4	14	5	5	14	8	8	8	8	8	8	8	8	8	8	9	0	0	0	0	2	11
520000	0	9	9	9	9	9	8	17	17	17	17	8	17	17	17	17	17	13	3	5	13	13	13	13	13	14	14	5	5	14	14	14	5	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
521000	0	0	9	0	0	0	17	8	8	8	8	8	8	8	8	8	8	4	12	5	13	13	13	4	4	14	14	14	14	14	14	5	5	5	5	14	4	5	14	14	14	14	14	14	14	14	14	14	4	13	13	4	4	4	4	13	8	17	8	17	8	8	8	8	8	8	0	0	0	0	0	6	13
522000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	4	3	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
523000	9	9	9	9	0	9	8	17	8	8	17	17	17	8	17	8	8	13	12	5	4	4	4	13	13	14	14	14	14	14	14	5	14	5	14	5	13	14	5	14	14	14	14	14	14	14	14	14	13	4	13	4	5	5	14	5	8	17	8	17	17	17	17	8	17	17	9	0	0	9	9	8	5
524000	9	9	9	9	9	0	17	17	17	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
525000	9	0	0	0	0	9	17	8	17	17	17	17	17	17	8	17	17	13	0	5	13	13	13	13	13	14	5	14	5	14	14	14	14	14	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	11	11	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	11
526000	9	9	9	9	0	9	17	8	17	17	17	8	17	17	17	17	17	4	3	5	13	13	13	13	13	14	14	5	14	14	14	5	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	4	5	5	5	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	2
527000	0	9	0	9	0	9	17	17	8	8	17	17	8	17	8	17	17	13	12	14	4	13	13	13	13	14	14	5	5	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	5	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	5
528000	9	9	0	9	9	9	17	8	8	17	17	17	17	17	8	8	17	4	3	14	13	13	13	13	4	14	14	5	5	14	14	14	14	5	5	14	4	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	17
529000	9	9	0	9	9	9	8	8	8	17	17	17	17	17	8	17	17	4	3	5	13	13	13	13	4	14	14	14	14	14	14	14	14	5	5	14	4	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	8	17	17	9	9	9	9	9	11	14
530000	0	0	0	0	0	0	17	17	17	17	17	17	17	17	17	17	17	13	12	14	4	4	4	4	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	4	4	4	4	14	14	12	12	17	17	17	17	17	17	17	17	17	17	0	0	0	0	0	15	12
531000	0	0	9	0	9	0	8	17	17	17	8	17	17	8	17	8	17	13	12	5	4	13	13	13	13	5	14	5	14	5	5	5	5	5	14	14	4	5	5	5	5	5	5	5	5	5	5	5	13	4	13	4	14	14	14	5	17	17	17	17	8	8	17	8	17	17	0	0	0	0	0	17	5
532000	9	9	9	9	0	9	17	17	8	17	17	17	17	17	17	8	17	13	3	14	13	13	13	4	13	5	5	14	14	14	14	14	14	14	14	5	4	14	14	14	14	14	14	14	14	14	14	14	4	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
533000	0	9	0	9	0	9	17	8	8	8	8	8	17	17	8	17	17	13	12	5	13	13	13	13	4	14	14	5	5	14	14	5	14	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	11	14
534000	9	9	9	9	9	9	17	17	17	17	17	17	17	17	17	17	17	13	12	14	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
535000	9	9	9	9	9	9	17	8	17	17	17	17	8	17	17	17	17	4	15	5	13	13	4	13	13	14	14	5	14	14	14	14	5	14	14	5	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	16	7	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	16	16
536000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
537000	9	9	9	9	9	9	8	17	17	17	17	17	8	8	17	17	17	13	12	14	13	13	13	13	4	5	14	14	14	14	14	14	14	5	5	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	4	4	13	17	17	8	17	17	17	17	17	17	17	9	9	9	9	9	17	13
538000	0	0	0	0	0	0	8	17	17	17	17	8	17	17	17	17	17	4	12	14	13	13	13	13	13	14	5	14	14	14	14	14	5	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	14	14	14	14	17	17	17	17	17	17	17	17	17	17	0	0	0	0	0	2	11
539000	9	9	9	9	9	0	17	17	8	17	17	17	17	17	17	17	17	13	12	5	13	13	13	13	13	5	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	17	17	17	17	17	17	17	17	17	17	9	9	9	9	9	17	14
