Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
472000	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	1.531095	-nan	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.02795746	0.07601069	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.02795746	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	0.1911005	1.184819	0.1911005	0.1911005	0.1911005	0.1911005	0.9324515	0.323754	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0
473000	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	1.764169	-nan	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.2805874	0.4222478	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.2805874	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	0.5145653	0.1543756	0.1543756	0.1543756	0.1543756	0.1543756	2.120813	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
474000	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	1.509232	-nan	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2126637	0.9006717	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2126637	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.2542704	0.6849416	0.2437909	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
475000	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	1.694955	-nan	0.08987488	0.08987488	0.08987488	0.08987488	0.08987488	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.08449566	0.4086752	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.08449566	0.1145238	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.1896739	0.9234559	0.08987488	0.08987488	0.08987488	0.08987488	1.247277	1.029717	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
476000	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	1.172896	-nan	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.08358922	0.2931704	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.08358922	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	0.09123937	1.210071	0.09123937	0.09123937	0.09123937	0.09123937	1.192903	0.7590205	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
477000	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	1.707746	-nan	0.1805576	0.1805576	0.1805576	0.1805576	0.1805576	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	0.4979249	0.511053	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.4979249	0.6129274	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.841443	1.241677	0.1805576	0.1805576	0.1805576	0.1805576	0.544382	0.9637324	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
478000	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	1.480266	-nan	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.2685703	0.3928732	0.2714316	0.2685703	0.2685703	0.2685703	0.2685703	0.2685703	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.2067456	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.07481693	0.2092212	0.2685703	0.2685703	0.2685703	0.2685703	0.2685703	0.2685703	0.2685703	0.342696	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.02910461	0.05739575	0.1001799	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
479000	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	1.433015	-nan	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.2200575	0.2975269	0.2593916	0.2050654	0.2050654	0.2050654	0.2050654	0.2050654	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2113615	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2593916	0.2050654	0.2050654	0.2050654	0.207437	0.2593916	0.2593916	0.2593916	0.2155729	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.6077576	0.3645427	0.6077576	0.6077576	0.6077576	0.6077576	0.2337429	0.2104081	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
480000	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	2.10969	-nan	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	1.208085	0.9666747	1.012813	1.208085	1.208085	1.208085	1.208085	1.208085	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.9953669	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.2278427	0.07868553	1.208085	1.208085	1.208085	1.208085	1.208085	1.208085	1.208085	0.9148271	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.02712837	0.8254496	0.2521038	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
481000	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	1.249605	-nan	0.1347927	0.1347927	0.1347927	0.1347927	0.1347927	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.2443766	0.2420849	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.2443766	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.0230535	0.04160024	0.1347927	0.1347927	0.1347927	0.1347927	0.06114262	0.04942118	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
482000	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	1.458413	-nan	0.3630954	0.3630954	0.3630954	0.3630954	0.3630954	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.1459523	0.1825448	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1459523	0.1655427	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.4886095	0.3630954	0.3630954	0.3630954	0.3630954	0.3080724	0.2274505	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
483000	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	1.494157	-nan	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.3975461	0.7696769	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.3975461	0.5240806	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.1049215	0.6351755	0.1049215	0.1049215	0.1049215	0.1049215	0.5860631	0.7395457	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
